amount,amount_log,threshold_proximity,amount_roundness,is_near_threshold,exceeds_atm_daily,exceeds_tier1_daily,hour_of_day,is_late_night,is_weekend,inter_txn_interval_seconds,daily_txn_count,hourly_txn_count,daily_velocity,amount_vs_customer_mean,amount_zscore,channel_consistency,hour_consistency,sum_1h,sum_24h,sum_7d,count_1h,count_24h,cross_account_sum_24h,cross_account_threshold_ratio,cross_account_sum_6h,cross_account_ratio_6h,max_single_24h,cov_24h,accounts_per_customer,account_age_days,unique_counterparties_24h,tier_numeric,channel_numeric,type_numeric,is_suspicious,suspicious_typology,transaction_id,account_id,customer_id
66786.75,11.109274959474442,0.01335735,0.9998016073547522,0,0,1,8,0,0,-31883.0,169,158,7.041666666666667,0.22648374828920573,-0.2581282444513212,1,0,20164757.26000001,28979367.139999997,51899829.84999998,158,169,28979367.139999997,5.795873427999999,20612513.730000004,4.122502746000001,3758034.67,3.2144128125247775,2,-1,2,1,1,0,0,normal,TXN-78CC8DDA,ACC-1015,CUST-2011
5680.0,8.644882552557126,0.001136,0.9964788732394366,0,0,0,10,0,0,7765.0,169,134,7.041666666666667,0.019369041993910794,-0.3262552771238532,0,0,11478768.399999995,28518191.529999997,51905509.84999998,134,169,28518191.529999997,5.703638305999999,20618193.730000004,4.123638746000001,3758034.67,3.2644524499460474,2,-1,2,1,2,2,0,normal,TXN-B9445AFB,ACC-1014,CUST-2011
18794.89,9.84139350789658,0.003758978,0.9997281175894086,0,0,0,22,0,0,6842.0,154,23,6.416666666666667,0.26177924998356583,-0.19391825673864332,0,1,3337965.5300000003,11056693.99,11056693.99,23,154,11056693.99,2.211338798,3758505.7599999993,0.7517011519999999,1780966.54,3.8068656475773905,2,0,2,1,3,1,0,normal,TXN-59AAA673,ACC-1002,CUST-2001
500,6.2166061010848646,0.0001,1.0,0,0,0,8,0,0,-24594.0,67,63,2.7916666666666665,0.0032400623860375155,-0.2959979834521902,1,0,10244370.89,10339307.09,10339307.09,63,67,10339307.09,2.067861418,10249684.440000001,2.0499368880000004,2216732.22,3.3674551630010003,1,0,1,2,3,3,0,normal,TXN-94FF757C,ACC-1000,CUST-2000
63359.13,11.05659007825388,0.012671825999999999,0.9993549469508183,0,0,0,20,0,0,29928.0,135,23,5.625,1.1799917280803942,0.16215552660182259,0,0,1277197.3199999998,7248764.839999999,7248764.839999999,23,135,7248764.839999999,1.4497529679999999,3528654.8200000003,0.705730964,226393.23,1.109994410010883,2,0,2,3,0,0,0,normal,TXN-ABA4F4E9,ACC-1021,CUST-2017
1000,6.90875477931522,0.0002,1.0,0,0,0,10,0,0,3483.0,64,49,2.6666666666666665,0.09830125901487824,-0.4352836432677565,0,1,453379.18,651059.82,651059.82,49,64,651059.82,0.13021196399999999,637129.82,0.127425964,112205.24,2.0715199271350953,1,0,1,2,3,3,0,normal,TXN-A6CAD852,ACC-1010,CUST-2007
120846.31,11.702283126885135,0.024169262,0.9996167859821289,0,0,1,9,0,0,-15433.0,64,57,2.6666666666666665,2.0910775516405784,0.9865876909158633,1,0,3371256.030000001,3698649.9300000016,3698649.9300000016,57,64,3698649.9300000016,0.7397299860000003,3698449.9300000016,0.7396899860000004,227720.87,1.1059103632518623,1,-1,1,1,1,0,0,normal,TXN-0BE6D702,ACC-1016,CUST-2012
100,4.61512051684126,2e-05,1.0,0,0,0,12,0,0,5619.0,170,118,7.083333333333333,0.00034293017751721894,-0.33154734730226776,0,0,6394830.220000002,28518291.529999997,51905609.84999998,118,170,28518291.529999997,5.7036583059999995,20618293.730000004,4.123658746000001,3758034.67,3.2749873018149183,2,-1,2,1,0,3,0,normal,TXN-70D7587A,ACC-1015,CUST-2011
130274.59,11.777407408648372,0.026054918,0.999804950451197,0,0,0,11,0,0,-34197.0,136,109,5.666666666666667,2.401036667180406,1.272453254747491,1,1,6018185.680000001,7379039.429999999,7379039.429999999,109,136,7379039.429999999,1.4758078859999997,7379039.429999999,1.4758078859999997,226393.23,1.1010515804436614,2,-1,2,3,2,1,0,normal,TXN-7676A6AE,ACC-1021,CUST-2017
100,4.61512051684126,2e-05,1.0,0,0,0,20,0,0,399.0,68,15,2.8333333333333335,0.0005923796797204132,-0.3492928701058749,1,0,548654.5900000001,11479124.340000002,11479124.340000002,15,68,11479124.340000002,2.2958248680000004,7326018.159999999,1.465203632,2139735.4,2.861231092456445,1,0,1,2,2,3,0,normal,TXN-608DB7C2,ACC-1009,CUST-2006
29913.92,10.306112631576866,0.005982784,0.9995346647981943,0,0,0,21,0,0,6350.0,83,10,3.4583333333333335,1.3926464700710408,0.34163569502865415,1,0,215869.28999999998,1782832.4800000002,1782832.4800000002,10,83,1782832.4800000002,0.35656649600000007,737723.5000000001,0.14754470000000003,178552.99,1.1493133644542275,1,0,1,2,3,1,0,normal,TXN-165E0A78,ACC-1013,CUST-2010
141280.89,11.858512393438001,0.028256178000000003,0.999864737545184,0,0,0,10,0,0,-4058.0,137,117,5.708333333333333,2.573757646801939,1.440251500538184,0,1,6738528.58,7520320.319999998,7520320.319999998,117,137,7520320.319999998,1.5040640639999996,7520320.319999998,1.5040640639999996,226393.23,1.0926964118515883,2,-1,2,3,1,0,0,normal,TXN-F6022B81,ACC-1021,CUST-2017
7580.0,8.933400396056303,0.001516,0.9973614775725593,0,0,0,13,0,0,-25134.0,230,126,9.583333333333334,0.4268820532869077,-0.47680274023692615,1,0,2396859.1500000004,4084032.0799999987,4084032.0799999987,126,230,4084032.0799999987,0.8168064159999997,3945366.139999999,0.7890732279999998,200000,1.2020022083520463,3,-1,3,1,1,2,0,normal,TXN-BE7B19FF,ACC-1006,CUST-2005
6883.41,8.837014713954181,0.001376682,0.9975898573526784,0,0,0,9,0,0,-44261.0,84,73,3.5,0.3230716356885002,-0.586509940162889,0,1,1594890.5599999998,1789715.8900000001,1789715.8900000001,73,84,1789715.8900000001,0.35794317800000003,1744303.2500000002,0.34886065000000005,178552.99,1.1541634982750664,1,-1,1,2,1,1,0,normal,TXN-F84649AD,ACC-1013,CUST-2010
12200.0,9.409273194575334,0.00244,1.0,0,0,0,18,0,0,36606.0,75,23,3.125,0.7018885919623142,-0.2680919868061496,1,1,384740.39,1303625.6899999997,1303625.6899999997,23,75,1303625.6899999997,0.26072513799999997,951871.6299999999,0.19037432599999998,77430.37,1.1119743323519866,1,0,1,2,1,2,0,normal,TXN-02277BF0,ACC-1005,CUST-2004
41849.11,10.641849704349054,0.008369822,0.9988264983413028,0,0,1,11,0,0,-4778.0,171,135,7.125,0.14420321686510465,-0.28320492087544547,1,0,11421863.599999994,28560140.639999997,51947458.95999998,135,171,28560140.639999997,5.712028127999999,20660142.840000004,4.132028568000001,3758034.67,3.2802961948052567,2,-1,2,1,1,1,0,normal,TXN-EAFFA3F6,ACC-1014,CUST-2011
27793.53,10.232594517728502,0.005558706,0.9997672120094137,0,0,0,14,0,0,845.0,231,122,9.625,1.5614245444616515,0.46900969795006847,1,0,2323308.02,4111825.6099999985,4111825.6099999985,122,231,4111825.6099999985,0.8223651219999997,3953909.669999999,0.7907819339999999,200000,1.197042506616615,3,-1,3,1,1,1,0,normal,TXN-7D5ACB2F,ACC-1006,CUST-2005
152482.84,11.934813902201567,0.030496567999999998,0.9998874627466278,0,0,1,15,0,0,16392.0,171,93,7.125,0.5268127036564176,-0.1566017684407972,1,1,5466254.170000001,28387953.730000004,52099941.79999998,93,171,28387953.730000004,5.677590746000001,11777434.009999994,2.355486801999999,3758034.67,3.29939491386937,2,-1,2,1,1,0,0,normal,TXN-AA367FDB,ACC-1014,CUST-2011
73430.45,11.204107596948228,0.014686089999999999,0.9995853218930294,0,0,1,9,0,0,-63.0,65,58,2.7083333333333335,1.2653439930142734,0.2426947679387415,0,0,3444686.4800000014,3772080.3800000018,3772080.3800000018,58,65,3772080.3800000018,0.7544160760000004,3771880.3800000018,0.7543760760000003,227720.87,1.0933239116273357,1,-1,1,1,2,1,0,normal,TXN-F7459474,ACC-1016,CUST-2012
14450.0,9.57851889529833,0.00289,0.9965397923875432,0,0,0,9,0,0,-21431.0,174,152,7.25,0.05018671253110549,-0.31347336772607703,0,0,16299066.829999996,29193929.089999996,52114391.79999998,152,174,29193929.089999996,5.838785817999999,20827075.680000003,4.165415136000001,3758034.67,3.240680219442638,2,-1,2,1,2,2,0,normal,TXN-D16E9C6A,ACC-1015,CUST-2011
2000,7.601402334583733,0.0004,1.0,0,0,0,21,0,0,41237.0,138,17,5.75,0.036690806594101545,-0.876157633424415,1,0,770700.84,7522320.319999998,7522320.319999998,17,138,7522320.319999998,1.5044640639999998,3327828.41,0.665565682,226393.23,1.0994701828264126,2,0,2,3,2,3,0,normal,TXN-FDC601C4,ACC-1022,CUST-2017
18053.5,9.801150240168306,0.0036107,0.997424322153599,0,0,0,13,0,0,18764.0,68,39,2.8333333333333335,0.11852807376285429,-0.2601523842353634,0,0,10171517.51,10357360.59,10357360.59,39,68,10357360.59,2.071472118,10262424.39,2.052484878,2216732.22,3.388290785141012,1,0,1,2,1,1,0,normal,TXN-1DB7F9F4,ACC-1000,CUST-2000
52417.51,10.867015052207872,0.010483502,0.9996659513204652,0,0,0,8,0,0,-4746.0,85,80,3.5416666666666665,2.418656732460309,1.246023005538684,1,1,1765352.9600000002,1842133.4000000001,1842133.4000000001,80,85,1842133.4000000001,0.36842668,1814692.35,0.36293847,178552.99,1.1385477845547416,1,-1,1,2,3,0,0,normal,TXN-1883D1E6,ACC-1013,CUST-2010
32108.42,10.376904724011672,0.0064216839999999996,0.9997377634900753,0,0,0,8,0,0,-10314.0,58,54,2.4166666666666665,0.14716423703259235,-0.2545045234381549,1,1,12631129.959999999,12654489.959999999,12654489.959999999,54,58,12654489.959999999,2.530897992,12645589.959999999,2.5291179919999998,3018916.19,3.3509650494469443,1,-1,1,3,1,0,0,normal,TXN-1093D2C8,ACC-1019,CUST-2015
7532.35,8.9270951089792,0.00150647,0.995705191606869,0,0,0,11,0,0,3355.0,77,55,3.2083333333333335,0.37191597968865897,-0.649968808998271,0,0,1120355.1199999999,1559467.68,1559467.68,55,77,1559467.68,0.31189353599999997,1545507.68,0.309101536,92395.96,0.9663294786088908,1,0,1,1,1,0,0,normal,TXN-6A585493,ACC-1004,CUST-2003
22503.06,10.021451016358816,0.004500612,0.9998640184934848,0,0,0,2,1,0,-70297.0,155,147,6.458333333333333,0.3148219391945917,-0.1797495630305671,1,0,10932800.459999999,11079197.05,11079197.05,147,155,11079197.05,2.21583941,11079197.05,2.21583941,1780966.54,3.8118482696332956,2,-1,2,1,1,1,0,normal,TXN-D5728806,ACC-1001,CUST-2001
26931.16,10.201076390535688,0.005386232,0.9988429759431083,0,0,0,9,0,0,-18529.0,75,66,3.125,0.22339155436440253,-0.19045725341615347,0,0,8776015.61,9041689.18,9041689.18,66,75,9041689.18,1.808337836,9000961.7,1.80019234,2554612.38,4.077599732779356,1,-1,1,2,1,1,0,normal,TXN-B276EF1B,ACC-1018,CUST-2014
9577.21,9.167246005907554,0.0019154419999999998,0.9976203925777966,0,0,0,14,0,0,23218.0,81,46,3.375,0.08434039649381465,-0.1673614751673308,1,0,4622599.47,9197893.800000004,9197893.800000004,46,81,9197893.800000004,1.8395787600000009,9172327.830000004,1.8344655660000007,4014410.3,5.471149215138631,1,0,1,1,1,1,0,normal,TXN-18C3F1C7,ACC-1011,CUST-2008
20083.8,9.907718589063943,0.004016759999999999,0.999193379738894,0,0,0,10,0,0,26524.0,156,102,6.5,0.2822770990608819,-0.18800170192518006,1,0,8771567.020000003,11099280.850000001,11099280.850000001,102,156,11099280.850000001,2.2198561700000004,9144240.530000007,1.8288481060000013,1780966.54,3.817640444684664,2,0,2,1,1,1,0,normal,TXN-CE7AECAD,ACC-1001,CUST-2001
116626.81,11.66674303217878,0.023325362,0.9997701214669251,0,0,0,10,0,0,-120.0,73,62,3.0416666666666665,2.247806774094918,1.0963025315899286,0,0,3176039.2099999995,3787584.07,3787584.07,62,73,3787584.07,0.7575168139999999,3785584.07,0.757116814,201632.44,1.1381956514186538,1,-1,1,2,1,0,0,normal,TXN-295CA457,ACC-1020,CUST-2016
8860.0,9.089414904047302,0.001772,0.9954853273137697,0,0,0,10,0,0,-35752.0,69,48,2.875,0.053215601789373596,-0.32848708208356486,1,1,10310616.600000001,11487984.340000002,11487984.340000002,48,69,11487984.340000002,2.2975968680000003,11487984.340000002,2.2975968680000003,2139735.4,2.8822576285352097,1,-1,1,2,2,2,0,normal,TXN-862D9AEC,ACC-1009,CUST-2006
5160.0,8.548885638148727,0.001032,0.9922480620155039,0,0,0,14,0,0,18920.0,59,35,2.4583333333333335,0.024048058276644486,-0.28867645064895137,1,0,9072027.48,12659649.959999999,12659649.959999999,35,59,12659649.959999999,2.531929992,12636289.959999999,2.527257992,3018916.19,3.3807812848238674,1,-1,1,3,1,2,0,normal,TXN-14091339,ACC-1019,CUST-2015
137669.8,11.832620607037418,0.027533959999999996,0.9997806345327732,0,0,0,21,0,0,1647.0,93,23,3.875,3.024191312257093,1.6285560450287389,0,1,1020465.1700000002,4233624.82,4233624.82,23,93,4233624.82,0.8467249640000001,1901624.91,0.380324982,222075.01,1.2429362308015457,1,0,1,2,1,1,0,normal,TXN-8FEC38A6,ACC-1017,CUST-2013
24459.9,10.10483120333122,0.004891980000000001,0.9983605820138268,0,0,0,7,0,0,-4869.0,76,73,3.1666666666666665,0.20504321995993474,-0.1941453019494219,0,0,9000573.790000001,9066149.08,9066149.08,73,76,9066149.08,1.813229816,9025421.6,1.80508432,2554612.38,4.0946485547570175,1,-1,1,2,1,0,0,normal,TXN-9F838F2D,ACC-1018,CUST-2014
14868.38,9.607059343897664,0.0029736759999999998,0.9978733392609013,0,0,0,9,0,0,-749.0,157,105,6.541666666666667,0.21003277998994435,-0.2065135398046919,1,0,8798445.400000004,11114149.230000002,11114149.230000002,105,157,11114149.230000002,2.2228298460000007,9191901.310000008,1.8383802620000016,1780966.54,3.8252563040523118,2,0,2,1,1,0,0,normal,TXN-79CC293E,ACC-1002,CUST-2001
13500.0,9.510519035757246,0.0027,1.0,0,0,0,17,0,0,-12458.0,66,18,2.75,0.1010591707220984,-0.29120106145120805,1,0,3033034.1900000004,7022404.720000001,8950202.079999998,18,66,7022404.720000001,1.4044809440000001,4781194.62,0.956238924,1599266.24,3.2977589121284847,1,0,1,1,1,2,0,normal,TXN-BAFE21CB,ACC-1003,CUST-2002
500,6.2166061010848646,0.0001,1.0,0,0,0,12,0,0,-5429.0,232,150,9.666666666666666,0.028207883081515048,-0.8090259622888032,0,1,2922918.7399999998,4112325.6099999985,4112325.6099999985,150,232,4112325.6099999985,0.8224651219999997,4065446.2699999986,0.8130892539999998,200000,1.2011878014015798,3,-1,3,1,3,3,0,normal,TXN-0560720B,ACC-1006,CUST-2005
1213132.33,14.008717099445464,0.242626466,0.9999733499807065,0,0,1,0,0,0,43766.235302,232,2,9.666666666666666,53.077094228257124,14.698012062149319,1,0,1240925.12,5323457.939999999,5325457.939999999,2,232,5323457.939999999,1.0646915879999996,2114602.39,0.42292047800000004,1213132.33,3.5363498182622695,3,0,3,1,1,1,1,structuring_medium,TXN-9930C637,ACC-1008,CUST-2005
1024935.25,13.840140973498498,0.20498705,0.9999656075835034,0,0,1,0,0,0,-1840.303117,234,5,9.75,37.76692896396862,9.599956107982166,0,0,2315482.06,6350393.189999999,6350393.189999999,5,234,6350393.189999999,1.2700786379999998,3158817.64,0.631763528,1213132.33,3.8299059444029826,3,0,3,1,3,1,1,structuring_medium,TXN-1DD03C9B,ACC-1008,CUST-2005
1197476.82,13.995728086175006,0.23949536400000002,0.9999806426315626,0,0,1,23,0,0,-88709.324973,235,235,9.791666666666666,37.282975505297564,9.055649517505481,1,0,7547870.009999999,7547870.009999999,7547870.009999999,235,235,7547870.009999999,1.5095740019999997,7547870.009999999,1.5095740019999997,1213132.33,4.006667377658435,3,-1,3,1,1,1,1,structuring_medium,TXN-6798C292,ACC-1008,CUST-2005
1482868.09,14.209489343454324,0.29657361800000004,0.9999784808910415,0,0,1,19,0,0,-15794.598069,236,236,9.833333333333334,38.75174602173437,9.069439766391206,1,0,9030738.1,9030738.1,9030738.1,236,236,9030738.1,1.80614762,9030738.1,1.80614762,1482868.09,4.162522382212816,3,-1,3,1,1,1,1,structuring_medium,TXN-87503009,ACC-1008,CUST-2005
932003.31,13.745092718120555,0.18640066200000002,0.9999964485104671,0,0,1,0,0,0,19834.276557,237,235,9.875,22.171084782777676,5.2606482820137215,0,0,7282396.499999998,9962741.41,9962741.41,235,237,9962741.41,1.992548282,9962741.41,1.992548282,1482868.09,4.024425060911619,3,-1,3,1,2,1,1,structuring_medium,TXN-45E7C0C9,ACC-1008,CUST-2005
44012.54,10.6922525928348,0.008802508,0.9997150812018575,0,0,0,16,0,0,-15432.0,94,46,3.9166666666666665,0.9671644442529368,-0.026549908012238038,0,0,1756466.1500000001,4277637.36,4277637.36,46,94,4277637.36,0.8555274720000001,3115240.2900000005,0.6230480580000001,222075.01,1.2367483808956277,1,0,1,2,0,1,0,normal,TXN-CFF1026D,ACC-1017,CUST-2013
200,5.303304908059076,4e-05,1.0,0,0,0,17,0,0,24377.0,65,17,2.7083333333333335,0.019961311293547945,-0.4687852019588887,0,0,282607.68999999994,651259.82,651259.82,17,65,651259.82,0.130251964,399849.41,0.07996988199999999,112205.24,2.0905922042999965,1,0,1,2,3,3,0,normal,TXN-929FA96C,ACC-1010,CUST-2007
11860.0,9.381010986029276,0.002372,0.9966273187183811,0,0,0,14,0,0,16211.0,66,40,2.75,0.2068637244226347,-0.7193025975037088,0,0,2128589.8600000003,3783940.3800000018,3783940.3800000018,40,66,3783940.3800000018,0.7567880760000003,3650859.1800000016,0.7301718360000004,227720.87,1.1026461997077326,1,-1,1,1,2,2,0,normal,TXN-BE5D0513,ACC-1016,CUST-2012
12739.08,9.452508208541289,0.002547816,0.9969322745441586,0,0,0,11,0,0,5263.0,158,92,6.583333333333333,0.18089285916450432,-0.2136661909253199,1,0,8643723.970000003,11126888.310000002,11126888.310000002,92,158,11126888.310000002,2.2253776620000005,9092876.250000007,1.8185752500000014,1780966.54,3.833583297798331,2,0,2,1,1,1,0,normal,TXN-C0D3CA9D,ACC-1002,CUST-2001
3980.0,8.289288323000317,0.000796,0.9949748743718593,0,0,0,15,0,0,7302.0,69,30,2.875,0.02650429233694363,-0.2851611140302147,1,1,8302955.580000001,10361340.59,10361340.59,30,69,10361340.59,2.0722681179999998,10233884.71,2.046776942,2216732.22,3.4138445242569366,1,0,1,2,3,2,0,normal,TXN-C632BD13,ACC-1000,CUST-2000
100,4.61512051684126,2e-05,1.0,0,0,0,18,0,0,25689.0,78,15,3.25,0.005001386025132298,-1.0162278330515335,0,0,239361.07999999996,1559567.68,1559567.68,15,78,1559567.68,0.311913536,890267.8099999999,0.178053562,92395.96,0.9791097838632123,1,0,1,1,1,3,0,normal,TXN-14CE8FEE,ACC-1004,CUST-2003
28647.33,10.26285043074066,0.005729466000000001,0.9983478390481765,0,0,0,2,1,0,-58544.0,76,76,3.1666666666666665,1.6341973809542436,0.5777305224456741,0,0,1332273.0199999998,1332273.0199999998,1332273.0199999998,76,76,1332273.0199999998,0.266454604,1332273.0199999998,0.266454604,77430.37,1.0977390951572568,1,-1,1,2,3,1,0,normal,TXN-E3492613,ACC-1005,CUST-2004
500,6.2166061010848646,0.0001,1.0,0,0,0,21,0,0,74250.7143,237,33,9.875,0.011943904107408353,-0.24497978673020795,0,0,2727676.83,8480373.319999998,9963241.41,33,237,8480373.319999998,1.6960746639999997,3920936.31,0.784187262,1213132.33,3.935316794418742,3,0,3,1,3,3,0,normal,TXN-B51A53BA,ACC-1007,CUST-2005
12420.0,9.427143867544194,0.002484,0.998389694041868,0,0,0,12,0,0,-4664.0,67,46,2.7916666666666665,0.21919415353291608,-0.7024814828942451,0,0,2300215.6500000004,3796360.3800000018,3796360.3800000018,46,67,3796360.3800000018,0.7592720760000004,3796160.3800000018,0.7592320760000003,227720.87,1.111496694902391,1,-1,1,1,2,2,0,normal,TXN-9A476431,ACC-1016,CUST-2012
2000,7.601402334583733,0.0004,1.0,0,0,0,13,0,0,-16408.0,68,29,2.8333333333333335,0.015191792900188869,-0.31649626831218425,0,0,4782894.62,8952202.079999998,8952202.079999998,29,68,8952202.079999998,1.7904404159999996,6722329.500000001,1.3444659,1927797.36,3.1115950034785884,1,0,1,1,3,3,0,normal,TXN-F01E41D6,ACC-1003,CUST-2002
500,6.2166061010848646,0.0001,1.0,0,0,0,14,0,0,-27218.0,139,86,5.791666666666667,0.009238556424806383,-0.8953268617630078,0,0,4677925.7,7522820.319999998,7522820.319999998,86,139,7522820.319999998,1.5045640639999998,6814837.399999999,1.3629674799999998,226393.23,1.1065918893846918,2,-1,2,3,0,3,0,normal,TXN-25F96AC0,ACC-1021,CUST-2017
200,5.303304908059076,4e-05,1.0,0,0,0,14,0,0,13284.0,74,45,3.0833333333333335,0.003907297704010884,-0.864799068941038,0,0,2034276.66,3787784.07,3787784.07,45,74,3787784.07,0.757556814,3243732.1199999996,0.6487464239999999,201632.44,1.1518198134923094,1,-1,1,2,2,3,0,normal,TXN-5B494DBD,ACC-1020,CUST-2016
100944.76,11.522338621868327,0.020188952,0.9995565891681748,0,0,1,8,0,0,-4670.0,175,165,7.291666666666667,0.35184961986961494,-0.21371125252104303,1,0,20589828.19000001,29294873.849999998,52215336.55999998,165,175,29294873.849999998,5.85897477,20928020.440000005,4.185604088000001,3758034.67,3.2389201663754146,2,-1,2,1,1,0,0,normal,TXN-30998510,ACC-1015,CUST-2011
200,5.303304908059076,4e-05,1.0,0,0,0,13,0,0,38494.0,77,51,3.2083333333333335,0.011557457275945447,-0.8900280888186275,0,0,952071.6299999999,1332473.0199999998,1332473.0199999998,51,77,1332473.0199999998,0.26649460399999997,1245142.7099999997,0.24902854199999994,77430.37,1.11057454831123,1,-1,1,2,3,3,0,normal,TXN-609FD116,ACC-1005,CUST-2004
3730.0,8.224431573221159,0.000746,0.9919571045576407,0,0,0,15,0,0,9186.0,69,23,2.875,0.0287373773830585,-0.30978313350713077,1,0,3134654.32,8955932.079999998,8955932.079999998,23,69,8955932.079999998,1.7911864159999997,6656474.070000001,1.3312948140000003,1927797.36,3.1352985929900035,1,0,1,1,1,2,0,normal,TXN-A2666420,ACC-1003,CUST-2002
11043.76,9.309711386328862,0.002208752,0.996037581403435,0,0,0,14,0,0,-3590.0,70,37,2.9166666666666665,0.07453090571214709,-0.26929482940254296,1,1,8339766.710000001,10372384.35,10372384.35,37,70,10372384.35,2.07447687,10270504.32,2.054100864,2216732.22,3.4366389296857163,1,0,1,2,3,1,0,normal,TXN-DB0CA312,ACC-1000,CUST-2000
13180.0,9.486531677712465,0.002636,0.9984825493171472,0,0,0,11,0,0,-20895.0,66,47,2.75,1.3091930582968374,0.149717163303846,1,1,442409.18,664439.82,664439.82,47,66,664439.82,0.132887964,650309.82,0.130061964,112205.24,2.0651811153363915,1,0,1,2,1,2,0,normal,TXN-CAD462BD,ACC-1010,CUST-2007
73406.7,11.203784113732654,0.01468134,0.9999087276774464,0,0,1,20,0,0,42360.0,173,55,7.208333333333333,0.25690856697786324,-0.24464858715167243,0,1,3055069.8800000004,26562166.900000006,52288743.25999998,55,173,26562166.900000006,5.312433380000001,6120174.370000002,1.2240348740000004,3758034.67,3.426903212899199,2,-1,2,1,2,0,0,normal,TXN-EA18730E,ACC-1014,CUST-2011
122451.88,11.71548158190773,0.024490376,0.9996070293081658,0,0,0,19,0,0,31875.0,70,21,2.9166666666666665,0.7382695565938002,-0.09111199258441705,0,0,2961804.9599999995,11610436.220000003,11610436.220000003,21,70,11610436.220000003,2.3220872440000004,7449470.039999999,1.4898940079999998,2139735.4,2.872623416326905,1,0,1,2,1,1,0,normal,TXN-DED62684,ACC-1009,CUST-2006
